Price,Year,Mileage,City,State,Vin,Make,Model
27888,2014,73601,El Paso, TX,3GCPCREC2EG367840,Chevrolet,Silverado
30995,2015,35331,Houston, TX,3GCPCREC3FG352927,Chevrolet,Silverado
32796,2015,58075,Lee's Summit, MO,3GCUKREC4FG139958,Chevrolet,Silverado
17445,2014,23444,Orlando, FL,1GCNCPEHXEZ270618,Chevrolet,Silverado
24975,2015,5317,Lake Elsinore, CA,1GCNCPEH7FZ411551,Chevrolet,Silverado
28963,2015,25077,Placentia, CA,3GCPCREC4FG155023,Chevrolet,Silverado
9500,2007,66808,Chesapeake, VA,1GCEC14Z27Z157725,Chevrolet,Silverado
28950,2015,61675,Springville, UT,3GCUKREC5FG322723,Chevrolet,Silverado
36777,2017,940,Clearwater, FL,3GCPCRECXHG405397,Chevrolet,Silverado
37105,2016,6200,Delta, UT,3GCUKREC1GG268760,Chevrolet,Silverado
15300,2012,31135,Pinconning, MI,1GCNCPEX4CZ110366,Chevrolet,Silverado
42983,2016,25071,Clinton, MO,3GCUKREC8GG112814,Chevrolet,Silverado
33500,2016,4659,Wilson, NC,1GCVKPEC4GZ409832,Chevrolet,Silverado
30995,2015,72509,Florissant, MO,3GCUKREC9FG293078,Chevrolet,Silverado
48897,2016,30334,Brewton, AL,1GC1KVE84GF183954,Chevrolet,Silverado
31779,2015,23873,Harrisburg, PA,1GCVKREC8FZ312580,Chevrolet,Silverado
43194,2016,14477,Fairbanks, AK,1GC1KVE89GF113768,Chevrolet,Silverado
29997,2015,10879,Fairborn, OH,1GCVKREH0FZ408599,Chevrolet,Silverado
20000,2011,91852,Dunn, NC,1GCRKSE39BZ207758,Chevrolet,Silverado
29850,2015,17342,Savannah, TN,1GCVKREH3FZ387912,Chevrolet,Silverado
37840,2014,43340,Union City, TN,3GCUKTEC2EG544163,Chevrolet,Silverado
29960,2014,27053,Indianapolis, IN,1GCVKREH3EZ258468,Chevrolet,Silverado
30495,2016,11565,Houston, TX,3GCPCREC3GG228710,Chevrolet,Silverado
29288,2015,49296,Framingham, MA,1GCVKSEC9FZ270038,Chevrolet,Silverado
19293,2013,120417,North Phoenix, AZ,3GCPKSE7XDG200816,Chevrolet,Silverado
21992,2011,72365,Mounds View, MN,3GCPKSE33BG204684,Chevrolet,Silverado
26981,2014,44800,Dallas, TX,3GCPCREC6EG253307,Chevrolet,Silverado
10000,2007,188609,Lowell, NC,1GCHC24U57E101017,Chevrolet,Silverado
29850,2013,33433,Pensacola, FL,3GCPCSE09DG300017,Chevrolet,Silverado
33500,2016,22219,Bristol, TN,3GCUKREC8GG196696,Chevrolet,Silverado
39997,2015,46488,Concord, NC,3GCUKSEC0FG411638,Chevrolet,Silverado
31000,2015,47811,Chillocothe, OH,3GCUKREC7FG143504,Chevrolet,Silverado
42995,2016,10708,Miami Shores, FL,3GCPCTEC5GG225935,Chevrolet,Silverado
40950,2015,10782,Worthington, OH,3GCUKTEC6FG295710,Chevrolet,Silverado
44495,2012,49925,Bakersfield, CA,1GC1KYC85CF204941,Chevrolet,Silverado
27899,2014,46898,Morristown, TN,1GCVKREH6EZ156534,Chevrolet,Silverado
35723,2012,58526,Kingman, AZ,1GC5K1EG6CZ310794,Chevrolet,Silverado
6500,2005,102589,North Hampton, NH,1GCEK14V05Z295809,Chevrolet,Silverado
28880,2015,31634,Hutto, TX,1GCRCREC1FZ258991,Chevrolet,Silverado
33500,2015,30011,Ankeny, IA,1GCVKREC3FZ409296,Chevrolet,Silverado
14888,2006,93389,Lincolnton, NC,2GCEK19B461120360,Chevrolet,Silverado
33000,2016,10281,Phoenix, AZ,3GCPCREC6GG197050,Chevrolet,Silverado
19999,2011,108228,Raleigh, NC,3GCPCSE03BG146868,Chevrolet,Silverado
36999,2016,14650,Bellingham, WA,3GCUKREC2GG332871,Chevrolet,Silverado
31750,2014,39166,Cleveland, TN,3GCUKREH1EG468840,Chevrolet,Silverado
21995,2011,133681,Flowood, MS,3GCPKSE33BG217614,Chevrolet,Silverado
28820,2013,48277,Dallas, TX,3GCPCTE0XDG313686,Chevrolet,Silverado
55995,2016,7152,Fort Payne, AL,1GC1KXE85GF300940,Chevrolet,Silverado
27999,2015,62349,Surprise, AZ,3GCPCREC6FG172602,Chevrolet,Silverado
31900,2015,26088,Brooksville, FL,1GCRCREC7FZ281174,Chevrolet,Silverado
28900,2014,57527,Columbia, KY,3GCUKRECXEG409936,Chevrolet,Silverado
37988,2014,61949,Addison, TX,3GCUKTEJ5EG449577,Chevrolet,Silverado
46000,2015,88430,Hinton, OK,1GC4K0E83FF502078,Chevrolet,Silverado
29731,2015,32537,North Bend, WA,1GCVKREH9FZ171241,Chevrolet,Silverado
31991,2014,55638,Katy, TX,3GCPCSECXEG236002,Chevrolet,Silverado
13024,2008,75928,GRIFFIN, GA,1GCEC14X28Z323435,Chevrolet,Silverado
27000,2014,128382,Cullman, AL,1GCVKREC8EZ306051,Chevrolet,Silverado
31790,2015,48867,Missouri Valley, IA,3GCUKREC7FG406400,Chevrolet,Silverado
18599,2013,64580,Morrow, GA,1GCRKPEA3DZ331863,Chevrolet,Silverado
18711,2010,109246,Spring, TX,3GCRCSE04AG292851,Chevrolet,Silverado
25655,2014,60385,Portsmouth, OH,3GCUKREH8EG296774,Chevrolet,Silverado
20888,2003,110773,Sacramento, CA,1GCHK29103E230696,Chevrolet,Silverado
52800,2015,35297,Columbia, KY,1GC1KWE86FF663398,Chevrolet,Silverado
16989,2008,103758,Twin Falls, ID,2GCEK19J181232625,Chevrolet,Silverado
11989,2009,181793,Nokomis, FL,3GCEC23J79G143758,Chevrolet,Silverado
42900,2015,16311,Spicewood, TX,3GCUKSEJ9FG380050,Chevrolet,Silverado
31994,2015,17310,North Huntingdon, PA,1GCVKREC3FZ238632,Chevrolet,Silverado
29871,2014,60965,Richardson, TX,3GCPCSEC0EG433048,Chevrolet,Silverado
31447,2015,21836,Colorado Springs, CO,1GCVKREC7FZ397086,Chevrolet,Silverado
27995,2013,79181,Burlington, NC,1GC1KVCG0DF103958,Chevrolet,Silverado
15995,2007,207517,Houston, TX,1GCHK23D47F143614,Chevrolet,Silverado
19600,2013,100803,Louisville, KY,1GCRKSE78DZ296082,Chevrolet,Silverado
25050,2012,101942,Roanoke Rapids, NC,3GCPKTE7XCG106665,Chevrolet,Silverado
39991,2014,55791,McKinney, TX,3GCUKSEJ7EG514066,Chevrolet,Silverado
29888,2014,75850,Madison, TN,3GCUKREC7EG234948,Chevrolet,Silverado
19900,2010,100986,Jackson, MI,3GCRKSE37AG255001,Chevrolet,Silverado
40200,2014,32930,Lubbock, TX,3GCUKTEJ0EG453701,Chevrolet,Silverado
32995,2014,31015,Monterey Park, CA,3GCPCRECXEG548622,Chevrolet,Silverado
28907,2015,36347,Taylor, MI,1GCVKREC7FZ229139,Chevrolet,Silverado
24388,2011,83557,Madison, TN,1GCPKSE33BF228758,Chevrolet,Silverado
53721,2015,30342,Easton, MD,1GC1KWE82FF141934,Chevrolet,Silverado
29499,2014,49036,Raleigh, NC,1GCVKREC3EZ167284,Chevrolet,Silverado
54898,2016,30113,Claremore, OK,1GC1KWE87GF190421,Chevrolet,Silverado
41488,2016,26611,Mt. Juliet, TN,3GCUKSEC0GG351362,Chevrolet,Silverado
10991,2007,135885,Houston, TX,3GCEC13J47G501261,Chevrolet,Silverado
7500,2008,305000,Warroad, MN,1GBJC34608E145098,Chevrolet,Silverado
15995,2004,95049,Harrisburg, PA,1GCHK23U34F242081,Chevrolet,Silverado
27996,2014,54481,Marengo, IL,1GCVKREC1EZ337027,Chevrolet,Silverado
26925,2015,30953,High Point, NC,3GCPCPECXFG144709,Chevrolet,Silverado
26488,2013,44521,Austin, TX,3GCPCSE06DG118663,Chevrolet,Silverado
24988,2014,64882,Mt. Juliet, TN,1GCVKREH0EZ107149,Chevrolet,Silverado
29980,2014,54415,Westminster, CO,1GCUKREC9EF196334,Chevrolet,Silverado
23185,2012,161015,Kernersville, NC,1GC1KXCG9CF227284,Chevrolet,Silverado
22084,2013,81104,Claremore, OK,1GCRKSE77DZ307136,Chevrolet,Silverado
19984,2011,80498,Mobile, AL,3GCPCSE06BG301073,Chevrolet,Silverado
11600,2005,91086,Virgina Beach, VA,2GCEC19V351161228,Chevrolet,Silverado
28990,2014,41726,Quakertown, PA,1GCVKREC2EZ170774,Chevrolet,Silverado
15995,2008,92758,Salem, VA,1GCEK14JX8Z240270,Chevrolet,Silverado
32995,2014,40469,Tucson, AZ,3GCUKRECXEG200860,Chevrolet,Silverado
25500,2014,50586,Lafayette, IN,1GCVKREH4EZ283864,Chevrolet,Silverado
31995,2015,34125,Lake Bluff, IL,3GCUKREC6FG177823,Chevrolet,Silverado
34400,2016,21272,Palm Coast, FL,3GCUKREC6GG322196,Chevrolet,Silverado
25900,2012,79116,Wilson, NC,1GCPKSE76CF170410,Chevrolet,Silverado
23933,2013,57235,Washington, NC,1GCRCSE03DZ175606,Chevrolet,Silverado
19395,2008,120456,Lombard, IL,2GCEK13CX81154369,Chevrolet,Silverado
37745,2015,36210,Lee's Summit, MO,3GCUKSEC3FG493736,Chevrolet,Silverado
29995,2014,68278,Indianapolis, IN,3GCUKREC4EG505674,Chevrolet,Silverado
27995,2014,42437,El Paso, TX,1GCRCREC1EZ265275,Chevrolet,Silverado
22561,2011,90651,Lake Katrine, NY,1GC2KXCG4BZ430780,Chevrolet,Silverado
14995,2012,82352,Jourdanton, TX,1GC0KVCG7CF158885,Chevrolet,Silverado
23787,2013,72102,Panama City, FL,1GCRKSE76DZ239668,Chevrolet,Silverado
28500,2014,25403,Stockton, CA,1GCRCREC6EZ177046,Chevrolet,Silverado
34987,2014,50400,Cullman, AL,3GCUKSEC4EG227169,Chevrolet,Silverado
27900,2014,36958,Columbia, KY,1GCVKREH0EZ177850,Chevrolet,Silverado
9991,2011,89353,Olympia, WA,1GCNCPEA4BZ433469,Chevrolet,Silverado
27904,2015,30121,Bridgeview, IL,1GCVKREH6FZ342687,Chevrolet,Silverado
36900,2016,33634,Austin, TX,3GCPCSEC3GG132079,Chevrolet,Silverado
29000,2015,61315,Austin, TX,3GCPCREC7FG207048,Chevrolet,Silverado
26925,2013,96123,Garden City, GA,3GCPKSE79DG330778,Chevrolet,Silverado
33777,2015,36620,Nashville, TN,3GCUKREC7FG516914,Chevrolet,Silverado
27995,2014,46840,Alcoa, TN,1GCVKREC2EZ330250,Chevrolet,Silverado
26928,2015,28692,Lockport, NY,1GCVKREC6FZ309953,Chevrolet,Silverado
29000,2014,22965,Guthrie, OK,3GCPCREC2EG517137,Chevrolet,Silverado
31995,2015,27508,Patchogue, NY,1GCVKREC1FZ344271,Chevrolet,Silverado
13793,2006,46884,St. Cloud, FL,1GCEC19T66Z176457,Chevrolet,Silverado
10995,2007,126000,Newport News, VA,2GCEC19C571697518,Chevrolet,Silverado
38988,2014,28140,Glenwood Springs, CO,3GCUKSEC1EG123576,Chevrolet,Silverado
31500,2015,37829,Lancaster, OH,3GCUKREC5FG285463,Chevrolet,Silverado
17995,2013,59301,Plainfield, IL,1GCNCPEX7DZ100612,Chevrolet,Silverado
10900,2001,115930,North Hills, CA,1GCHC29G21E216748,Chevrolet,Silverado
25399,2015,112013,Englewood, CO,3GCUKREC9FG225279,Chevrolet,Silverado
34851,2016,21053,O'Fallon, IL,3GCUKRECXGG357887,Chevrolet,Silverado
58999,2016,8788,Warrenton, VA,1GC1KWE89GF191764,Chevrolet,Silverado
18991,2013,17590,Panama City, FL,1GCNCPEX6DZ105736,Chevrolet,Silverado
45900,2015,33418,Wilson, NC,3GCUKSEC3FG410869,Chevrolet,Silverado
35599,2014,26125,Chantilly, VA,3GCUKSEC4EG357498,Chevrolet,Silverado
21000,2013,108281,Daphne, AL,3GCPCSE07DG140400,Chevrolet,Silverado
11950,2013,106621,Orange, CA,1GCNCPEX8DZ407951,Chevrolet,Silverado
36250,2014,41611,Louisville, KY,3GCUKSEC5EG499438,Chevrolet,Silverado
41299,2015,39270,Hagerstown, MD,3GCUKTEC6FG188379,Chevrolet,Silverado
31988,2014,69759,Hollywood, FL,3GCUKTEC9EG388476,Chevrolet,Silverado
24995,2016,1456,Ardmore, OK,1GCRCNEC3GZ377040,Chevrolet,Silverado
16995,2011,22999,Redlands, CA,1GCRCPEX3BZ354929,Chevrolet,Silverado
30042,2014,19103,Jackson, MS,3GCPCREC6EG237897,Chevrolet,Silverado
35990,2015,29247,Marietta, GA,3GCUKSEC2FG231917,Chevrolet,Silverado
23962,2013,86903,White Bear Lake, MN,1GCRKTE74DZ161333,Chevrolet,Silverado
27995,2014,66804,Harrisburg, PA,3GCUKREC1EG159423,Chevrolet,Silverado
36245,2017,943,Gainesville, GA,3GCPCRECXHG168040,Chevrolet,Silverado
31990,2016,34629,Jacksonville, FL,3GCPCREC3GG133984,Chevrolet,Silverado
20399,2012,108282,Rogers, MN,1GCPKSE76CF126391,Chevrolet,Silverado
16988,2013,94333,Southern Pines, NC,1GCRCPEX4DZ191646,Chevrolet,Silverado
35980,2014,27029,Philadelphia, PA,3GCPCSEC5EG434891,Chevrolet,Silverado
15991,2008,139290,Carrollton, TX,2GCEK19J781234041,Chevrolet,Silverado
41995,2014,47305,Los Lunas, NM,3GCUKSEC0EG103061,Chevrolet,Silverado
26749,2013,41332,Bayshore, NY,1GCRKSE76DZ381342,Chevrolet,Silverado
47000,2015,89847,South Jordan, UT,1GC1KWE84FF132913,Chevrolet,Silverado
22704,2007,172368,Crossville, TN,1GCJK33D17F103711,Chevrolet,Silverado
13900,2014,49802,Morrow, GA,1GCNCPEH0EZ238390,Chevrolet,Silverado
31998,2013,46249,Oklahoma City, OK,3GCPKTE79DG227611,Chevrolet,Silverado
33771,2016,16811,AURORA, OH,1GCVKRECXGZ224437,Chevrolet,Silverado
33999,2014,38943,Louisville, KY,3GCUKSEC2EG364417,Chevrolet,Silverado
30729,2016,32392,Grand Island, NY,3GCUKREC5GG164580,Chevrolet,Silverado
29995,2015,56103,Albany, NY,1GCVKRECXFZ178851,Chevrolet,Silverado
29995,2016,36730,Pleasanton, TX,3GCPCREC7GG172223,Chevrolet,Silverado
36991,2015,43385,Limerick, PA,3GCUKREC9FG219272,Chevrolet,Silverado
31000,2014,44477,Boone, NC,3GCUKREC5EG484320,Chevrolet,Silverado
38350,2015,29142,Greenwood, MS,3GCUKSEC8FG496986,Chevrolet,Silverado
19949,2011,135822,Madison, NC,3GCUKUEJ3BG119020,Chevrolet,Silverado
21266,2013,102618,Morton Grove, IL,3GCPKSE78DG109902,Chevrolet,Silverado
43998,2016,9,Mt. Kisco, NY,1GCVKSEJ9GZ421671,Chevrolet,Silverado
27895,2014,35968,Norman, OK,1GCRCRECXEZ265078,Chevrolet,Silverado
30560,2014,47577,Sealy, TX,3GCPCREC7EG113931,Chevrolet,Silverado
31975,2015,71082,Lake Elsinore, CA,3GCUKREC7FG466385,Chevrolet,Silverado
31476,2016,27000,Indianapolis, IN,1GCVKREH6GZ172753,Chevrolet,Silverado
31517,2015,24631,Danbury, CT,3GCUKREC9FG518454,Chevrolet,Silverado
27988,2014,52539,Buford, GA,3GCPCPEC1EG165334,Chevrolet,Silverado
53995,2016,23475,Victorville, CA,1GC1KVE85GF212510,Chevrolet,Silverado
20985,2014,39804,Langhorne, PA,1GCRCPEH9EZ348517,Chevrolet,Silverado
29993,2015,54205,Northumberland, PA,3GCUKREH2FG211235,Chevrolet,Silverado
44000,2017,3137,Nanuet, NY,3GCUKREC1HG272082,Chevrolet,Silverado
30487,2015,40844,Mukwonago, WI,3GCUKREHXFG268038,Chevrolet,Silverado
21700,2013,78912,Hickory, NC,1GCRCSE0XDZ312721,Chevrolet,Silverado
51974,2015,86476,Sedalia, MO,1GC4K1E8XFF659337,Chevrolet,Silverado
25137,2014,47700,Glen Burnie, MD,1GCVKREH5EZ417667,Chevrolet,Silverado
22975,2010,112991,Cabot, AR,3GCRKREA6AG149257,Chevrolet,Silverado
43936,2015,25741,Burlington, NJ,1GC1KWEG3FF633606,Chevrolet,Silverado
22500,2007,80890,Tucson, AZ,1GCHK23U77F200422,Chevrolet,Silverado
26000,2015,129812,Cullman, AL,3GCUKREH0FG281588,Chevrolet,Silverado
21598,2014,91448,Gardner, MA,1GCVKREC6EZ387356,Chevrolet,Silverado
39491,2015,19989,Omaha, NE,3GCUKSECXFG517921,Chevrolet,Silverado
29612,2014,58680,Mayfield, KY,3GCUKREC3EG504970,Chevrolet,Silverado
37773,2014,30080,Hillsdale, MI,3GCUKSEC2EG330722,Chevrolet,Silverado
3990,2000,189008,North Palm Beach, FL,1GCEC14W5YZ347400,Chevrolet,Silverado
28973,2014,80459,Wilmington, NC,3GCUKREC3EG207066,Chevrolet,Silverado
24491,2010,61020,Sedalia, MO,3GCRKSE39AG243478,Chevrolet,Silverado
31750,2015,27592,Nashville, TN,1GCVKREC1FZ404727,Chevrolet,Silverado
24500,2014,81453,London, OH,1GCVKREH9EZ409796,Chevrolet,Silverado
28800,2015,50478,Irving, TX,3GCPCREC4FG533020,Chevrolet,Silverado
28798,2013,58676,Atmore, AL,3GCPKSE72DG171103,Chevrolet,Silverado
39473,2014,39153,phoenix, AZ,3GCUKTEC4EG474665,Chevrolet,Silverado
38980,2016,20087,Georgetown, TX,3GCPCTEC2GG311980,Chevrolet,Silverado
27999,2011,62240,Deming, NM,3GCPKSE33BG325604,Chevrolet,Silverado
32900,2014,60794,Ankeny, IA,3GCUKSEC9EG448508,Chevrolet,Silverado
11995,2008,196653,Fort Worth, TX,2GCEC13J081122798,Chevrolet,Silverado
38995,2017,11127,Savannah, MO,3GCUKRECXHG337317,Chevrolet,Silverado
19999,2007,87205,Puyallup, WA,1GCFK19Y47Z638096,Chevrolet,Silverado
32000,2015,38213,Bristol, TN,1GCVKREC9FZ396604,Chevrolet,Silverado
28995,2011,25005,Merrillville, IN,1GC2CVCG5BZ244277,Chevrolet,Silverado
37500,2016,23892,Blue Springs, MO,3GCUKRECXGG125774,Chevrolet,Silverado
39998,2015,21242,Paramus, NJ,1GC2KVEGXFZ121404,Chevrolet,Silverado
35990,2016,39498,Oregon, IL,3GCUKREC7GG223435,Chevrolet,Silverado
27533,2013,44019,Rome, NY,1GCRKSE71DZ220283,Chevrolet,Silverado
27997,2015,63223,Fond du Lac, WI,1GC0KVEGXFZ110216,Chevrolet,Silverado
32513,2017,4566,Tampa, FL,1GCRCPEC4HZ137461,Chevrolet,Silverado
24988,2015,22480,Victoria, TX,3GCPCPEH8FG177803,Chevrolet,Silverado
27990,2014,44907,Denton, TX,3GCPCREC5EG536443,Chevrolet,Silverado
40500,2011,85497,South Jordan, UT,1GC4K1C85BF135946,Chevrolet,Silverado
44900,2014,58216,Birch Run, MI,1GC4K1C89EF113016,Chevrolet,Silverado
19975,2007,40982,Smyrna, DE,2GCEK13M971585860,Chevrolet,Silverado
26033,2015,32437,Pensacola, FL,1GCRCPEH3FZ400998,Chevrolet,Silverado
29500,2015,34088,Hurricane, WV,1GCVKREC3FZ366045,Chevrolet,Silverado
20000,2013,171712,Shelbyville, TN,1GC2KYCG5DZ370808,Chevrolet,Silverado
27899,2013,97265,Merced, CA,3GCPKSEA4DG127406,Chevrolet,Silverado
27425,2012,52531,Wytheville, VA,1GCNKSE03CZ303262,Chevrolet,Silverado
14453,2013,116492,Lithia Springs, GA,1GCRCPEX9DZ281911,Chevrolet,Silverado
32995,2014,56833,Merrillville, IN,3GCUKSECXEG510045,Chevrolet,Silverado
8995,2004,134707,Simi Valley, CA,2GCEC19T841195355,Chevrolet,Silverado
3959,2002,251491,Portsmouth, VA,1GCEC14W72Z160506,Chevrolet,Silverado
29999,2016,29089,Newnan, GA,3GCPCREC6GG157485,Chevrolet,Silverado
28595,2013,67971,St. George, UT,3GCPKTE73DG142568,Chevrolet,Silverado
17990,2008,153863,Des Moines, IA,3GCEK13368G289646,Chevrolet,Silverado
7950,2008,161747,Levittown, PA,1GCEC19X88Z297867,Chevrolet,Silverado
23998,2012,72000,Roswell, GA,1GCRKSE75CZ134151,Chevrolet,Silverado
28500,2015,24221,Plainfield, IN,3GCUKREHXFG230101,Chevrolet,Silverado
19999,2006,116045,Puyallup, WA,1GCHK23U16F181428,Chevrolet,Silverado
12079,2009,66480,Stonewall, LA,1GCEC14X59Z219247,Chevrolet,Silverado
32987,2016,27203,Salem, OR,1GCVKREC5GZ174756,Chevrolet,Silverado
37500,2014,48824,Chicago, IL,3GCUKTEJ0EG450619,Chevrolet,Silverado
20500,2016,10739,Plainville, CT,1GCNCNEH8GZ400760,Chevrolet,Silverado
34977,2015,32748,Branson, MO,3GCUKREC6FG303839,Chevrolet,Silverado
26900,2012,63538,Des Moines, IA,1GCRKTE72CZ283428,Chevrolet,Silverado
19888,2015,7372,Kenner, LA,1GCNCPEHXFZ163778,Chevrolet,Silverado
21995,2013,89515,Naugatuck, CT,1GCRKSE74DZ215627,Chevrolet,Silverado
28960,2014,46049,Watertown, NY,1GCVKRECXEZ176483,Chevrolet,Silverado
33500,2015,43861,Hinton, OK,1GB4KYCG3FF118167,Chevrolet,Silverado
32999,2017,6449,Costa Mesa, CA,1GC0CUEG8HZ212723,Chevrolet,Silverado
34488,2014,69470,Madison, TN,3GCUKSEC6EG296316,Chevrolet,Silverado
32999,2012,33154,Chandler, AZ,3GCPKSE7XCG221499,Chevrolet,Silverado
27000,2012,49582,Doylestown, PA,3GCPKSE73CG243148,Chevrolet,Silverado
11450,2010,150640,Bangor, WI,1GC3KVBG1AF138529,Chevrolet,Silverado
14375,2008,89361,Tyler, TX,1GCEC19J58Z238545,Chevrolet,Silverado
24995,2014,109040,Middleton, OH,3GCUKREC3EG523566,Chevrolet,Silverado
53995,2017,23477,Irvine, CA,1GC1KVEY6HF100347,Chevrolet,Silverado
23888,2013,61899,Smyrna Beach, FL,1GCRCSE00DZ336588,Chevrolet,Silverado
42940,2016,23753,Newnan, GA,3GCUKTEC3GG168821,Chevrolet,Silverado
56733,2016,11214,Defiance, OH,1GC1KXE8XGF204723,Chevrolet,Silverado
28500,2014,42897,Forest Park, IL,1GCVKREC8EZ411043,Chevrolet,Silverado
29550,2013,41808,Wilkesboro, NC,3GCPKSE74DG153301,Chevrolet,Silverado
23995,2013,934813,Henderson, KY,3GCPKSE70DG111210,Chevrolet,Silverado
29997,2014,44155,Vacaville, CA,3GCUKREH6EG303723,Chevrolet,Silverado
33995,2009,96528,Albany, OR,1GCHK43629F173162,Chevrolet,Silverado
32950,2016,13468,Pensacola, FL,1GCVKNECXGZ158321,Chevrolet,Silverado
15500,2006,140865,West Palm Beach, FL,2GCEK13T961138399,Chevrolet,Silverado
12991,2004,133359,Jacksonville, Fl,2GCEK13T541385769,Chevrolet,Silverado
32326,2016,21821,Louisville, KY,1GCVKREC5GZ140011,Chevrolet,Silverado
26000,2014,62355,Heber Springs, AR,1GCVKREH9EZ294746,Chevrolet,Silverado
28988,2015,25664,Leesburg, VA,1GCVKREC7FZ252114,Chevrolet,Silverado
34999,2014,40583,Cocoa, FL,3GCPCTEJ3EG535853,Chevrolet,Silverado
22999,2005,169434,Corona, CA,1GCHK23285F948141,Chevrolet,Silverado
7991,2003,97851,Topeka, KS,1GCEC14V43Z251743,Chevrolet,Silverado
37988,2011,99321,Addison, TX,1GC4K1C83BF261156,Chevrolet,Silverado
37084,2015,43520,Winnsboro, LA,3GCUKSEC7FG181595,Chevrolet,Silverado
28247,2015,61795,Nicholasville, KY,1GCVKRECXFZ176033,Chevrolet,Silverado
29995,2016,39939,Breaux Bridge, LA,3GCPCRECXGG250008,Chevrolet,Silverado
32800,2014,55871,Guthrie, OK,3GCUKSEC4EG161089,Chevrolet,Silverado
41991,2016,22150,Sherwood, AR,3GCUKSEC3GG193485,Chevrolet,Silverado
27541,2014,28579,Cincinnati, OH,1GCVKREH2EZ347660,Chevrolet,Silverado
31788,2014,28122,Buford, GA,1GCVKREC9EZ389084,Chevrolet,Silverado
33480,2015,38661,Bellflower, CA,3GCPCREC5FG463835,Chevrolet,Silverado
30814,2017,6860,Tomball, TX,1GCRCPEH7HZ170546,Chevrolet,Silverado
48588,2017,2301,Scottsdale, AZ,3GCUKSEC0HG423078,Chevrolet,Silverado
28786,2016,33839,Birmingham, AL,3GCPCREC8GG185692,Chevrolet,Silverado
22943,2016,12351,Glendale, AZ,1GCNCNEH3GZ226967,Chevrolet,Silverado
31500,2013,52762,Ankeny, IA,3GCPKTE76DG336415,Chevrolet,Silverado
31988,2015,5651,Clinton Township, MI,1GCVKREH3FZ431424,Chevrolet,Silverado
34500,2014,21280,Hickory, NC,1GCVKSEC4EZ415260,Chevrolet,Silverado
23741,2011,86552,FONTANA, CA,3GCPCSE04BG380436,Chevrolet,Silverado
32995,2012,63830,Fontana, CA,1GC1KXEG2CF132028,Chevrolet,Silverado
29770,2015,26510,Hicksville, OH,3GCUKREC0FG179115,Chevrolet,Silverado
42991,2015,22182,Yuma, AZ,3GCUKSEC4FG343781,Chevrolet,Silverado
31527,2015,37905,New Canaan, CT,1GCVKREC9FZ215727,Chevrolet,Silverado
20993,2011,93528,Lockport, NY,3GCPKSE31BG258047,Chevrolet,Silverado
36500,2017,4009,Murray, UT,1GCVKREC8HZ163963,Chevrolet,Silverado
44999,2016,20770,Spokane, WA,3GCUKSEC9GG125871,Chevrolet,Silverado
32888,2014,52832,Odessa, TX,3GCPCREC5EG463588,Chevrolet,Silverado
32455,2015,60221,Denton, TX,3GCUKREC6FG176493,Chevrolet,Silverado
28895,2014,38551,Souderton, PA,1GCVKREC4EZ292276,Chevrolet,Silverado
36000,2015,21695,Las Vegas, NV,3GCUKRECXFG451122,Chevrolet,Silverado
12969,2006,159973,Pueblo, CO,2GCEK13T961226174,Chevrolet,Silverado
25966,2015,70679,Brook Park, OH,1GCVKREC6FZ285024,Chevrolet,Silverado
15499,2008,138242,Houston, TX,3GCEC13J98G132205,Chevrolet,Silverado
26595,2013,58570,Myrtle Beach, SC,3GCPKSE73DG115722,Chevrolet,Silverado
25981,2014,66350,Tracy, CA,3GCPCREH1EG287134,Chevrolet,Silverado
32988,2015,20974,Granite City, IL,3GCUKREC8FG477833,Chevrolet,Silverado
24913,2013,92350,Duluth, GA,3GCPKSE78DG205027,Chevrolet,Silverado
20000,2014,19619,Garden City, GA,1GCNCPEH1EZ370235,Chevrolet,Silverado
22999,2011,88940,Hendersonville, NC,3GCPKSE33BG286710,Chevrolet,Silverado
32388,2016,18637,Oconomowoc, WI,1GCVKREC3GZ162217,Chevrolet,Silverado
25995,2012,82784,Des Moines, IA,3GCPKSE78CG132837,Chevrolet,Silverado
36880,2016,15327,Portsmouth, NH,3GCUKREC7GG199122,Chevrolet,Silverado
30589,2015,41087,Bayshore, NY,1GCVKREC3FZ384321,Chevrolet,Silverado
21990,2011,111822,Knoxville, TN,3GCPKSE37BG398457,Chevrolet,Silverado
11988,2005,87674,Van Nuys, CA,1GCEC19T25Z327924,Chevrolet,Silverado
20315,2009,124097,Fort Smith, AR,3GCEK13309G160660,Chevrolet,Silverado
29928,2014,26092,Irwin, PA,3GCUKREC8EG206480,Chevrolet,Silverado
23671,2009,52523,Limerick, PA,1GCHK59K49E121368,Chevrolet,Silverado
8900,2006,208818,Birmingham, AL,2GCEC13V361246581,Chevrolet,Silverado
23000,2011,112356,Cullman, AL,3GCPKSE32BG384661,Chevrolet,Silverado
18500,2010,107887,Fort Worth, TX,3GCRCSE00AG301142,Chevrolet,Silverado
20204,2012,89657,Columbus, WI,1GCRKSE7XCZ242815,Chevrolet,Silverado
32286,2015,39767,Amsterdam, NY,3GCUKREC6FG537866,Chevrolet,Silverado
21161,2013,67983,Norton, OH,1GCRKSE77DZ266734,Chevrolet,Silverado
28995,2014,44424,Portland, TX,3GCPCREC1EG108188,Chevrolet,Silverado
